AIKeywords	CorrectedAIKeywords	CorAIKeywordsAcronym
"ACCIDENTS, TRAFFIC"	ACCIDENT	ACCIDENT
"ACCIDENTS, TRAFFIC"	TRAFFIC ACCIDENT	TRAFFIC ACCIDENT
"ACCIDENTS, TRAFFIC, TRENDS"	TRAFFIC ACCIDENT	TRAFFIC ACCIDENT
ACCURACY ASSESSMENT	ACCURACY	ACCURACY
ACCURACY ESTIMATION	ACCURACY	ACCURACY
ACCURATE ESTIMATION	ACCURACY	ACCURACY
ACCURATE MEASUREMENT	ACCURACY	ACCURACY
ACETAMINOPHEN	ACETAMINOPHEN (PARACETAMOL)	ACETAMINOPHEN (PARACETAMOL)
ACETONE PEROXIDE MIXTURES	ACETONE PEROXIDE	ACETONE PEROXIDE
ACETONE SOLUTION	ACETONE	ACETONE
ACETONITRILE	ACETIC ACID DERIVATIVE	ACETIC ACID DERIVATIVE
ACETYLENE	ACETIC ACID DERIVATIVE	ACETIC ACID DERIVATIVE
ACRYLOYLFENTANYL	ACRYLOYLFENTANYL (ACRYLFENTANYL)	ACRYLOYLFENTANYL (ACRYLFENTANYL)
ACTIVATED CARBON CLOTH	ACTIVATED CARBON	ACTIVATED CARBON
ACTIVATED CARBONS	ACTIVATED CARBON	ACTIVATED CARBON
ACTIVATION ENERGIES (EA)	ACTIVATION ENERGY	ACTIVATION ENERGY
ACTIVATION ENERGY (EA)	ACTIVATION ENERGY	ACTIVATION ENERGY
ACTIVATION ENERGY DEPENDENCE	ACTIVATION ENERGY	ACTIVATION ENERGY
ACTIVATION ENERGY DISTRIBUTION	ACTIVATION ENERGY	ACTIVATION ENERGY
ACTIVATION ENERGY OF DESORPTIONS	ACTIVATION ENERGY	ACTIVATION ENERGY
ACTIVE PHARMACEUTICAL INGREDIENT	ACTIVE PHARMACEUTICAL INGREDIENT (API)	ACTIVE PHARMACEUTICAL INGREDIENT (API)
ACTIVE PHARMACEUTICAL INGREDIENTS	ACTIVE PHARMACEUTICAL INGREDIENT (API)	ACTIVE PHARMACEUTICAL INGREDIENT (API)
ADDICTION (ALCOHOL/DRUG)	ADDICTION	ADDICTION
ADDICTIVE DISORDERS	ADDICTION	ADDICTION
ADDICTIVE DISORDERS AS AN INTEGRAL PART OF THE PRACTICE OF MEDICINE	ADDICTION	ADDICTION
ADDITIVES	ADDITIVE	ADDITIVE
ADHESION FORCE	ADHESION	ADHESION
ADHESION INTERACTION	ADHESION	ADHESION
ADHESIVE FORCES	ADHESION	ADHESION
ADOLESCENCE	ADOLESCENT	ADOLESCENT
ADOLESCENTS	ADOLESCENT	ADOLESCENT
"ADOLESCENTS, MALE"	ADOLESCENT	ADOLESCENT
ADSORBABILITIES	ADSORPTION	ADSORPTION
ADSORBANTS	ADSORPTION	ADSORPTION
ADSORBENT	ADSORPTION	ADSORPTION
ADSORPTION ABILITY	ADSORPTION	ADSORPTION
ADSORPTION ISOTHERMS	ADSORPTION ISOTHERM	ADSORPTION ISOTHERM
ADULT POPULATION	ADULT	ADULT
ADULTERANTS	ADULTERANT	ADULTERANT
ADULTHOOD	ADULT	ADULT
ADULTS	ADULT	ADULT
ADVANCED EXPLOSIVES	ADVANCED EXPLOSIVE	ADVANCED EXPLOSIVE
AFIS	AUTOMATED FINGERPRINT IDENTIFICATION SYSTEM (AFIS)	(AFIS)
AFIS SYSTEM	AUTOMATED FINGERPRINT IDENTIFICATION SYSTEM (AFIS)	(AFIS)
AGED ADULTS	ADULT	ADULT
AGED ENERGETIC MATERIALS	AGED ENERGETIC MATERIAL	AGED ENERGETIC MATERIAL
AGGREGATION INDUCED EMISSION	AGGREGATION-INDUCED EMISSION (AIE)	AGGREGATION-INDUCED EMISSION (AIE)
AGGREGATION-INDUCED EMISSION	AGGREGATION-INDUCED EMISSION (AIE)	AGGREGATION-INDUCED EMISSION (AIE)
AGING	AGEING	AGEING
AGING EXPLOSIVE	AGED ENERGETIC MATERIAL	AGED ENERGETIC MATERIAL
AIE	AGGREGATION-INDUCED EMISSION (AIE)	AGGREGATION-INDUCED EMISSION (AIE)
ALCOHOL ABUSE AND DEPENDENCE	ALCOHOLISM	ALCOHOLISM
ALCOHOL ADDICTION	ALCOHOLISM	ALCOHOLISM
ALCOHOL AND DRIVING	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
ALCOHOL BLOOD LEVEL	BLOOD ALCOHOL CONCENTRATION	BLOOD ALCOHOL CONCENTRATION
ALCOHOL CONSUMPTION	ALCOHOL DRINKING	ALCOHOL DRINKING
ALCOHOL CONSUMPTION AND DRIVING	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
ALCOHOL DEPENDENCE	ALCOHOLISM	ALCOHOLISM
ALCOHOL DEPENDENCES	ALCOHOLISM	ALCOHOLISM
ALCOHOL DEPENDENT	ALCOHOLISM	ALCOHOLISM
ALCOHOL DUI	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
ALCOHOL IMPAIRED DRIVING	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
ALCOHOL IMPAIRMENT	ALCOHOL INTOXICATION	ALCOHOL INTOXICATION
ALCOHOL INTAKE	ALCOHOL DRINKING	ALCOHOL DRINKING
ALCOHOL USE DISORDER	ALCOHOLISM	ALCOHOLISM
ALCOHOL USE DISORDER (AUD)	ALCOHOLISM	ALCOHOLISM
ALCOHOL USE DISORDERS	ALCOHOLISM	ALCOHOLISM
ALCOHOL-IMPAIRED DRIVING	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
"ALCOHOL, DRUGS, DRIVING"	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
ALCOHOLIC BEVERAGE	ALCOHOL	ALCOHOL
ALCOHOLIC INTOXICATION	ALCOHOL INTOXICATION	ALCOHOL INTOXICATION
ALCOHOLIC INTOXICATION/DIAGNOSIS	ALCOHOL INTOXICATION	ALCOHOL INTOXICATION
ALCOHOLICS	ALCOHOLISM	ALCOHOLISM
ALCOHOLS	ALCOHOL	ALCOHOL
ALGORITHMS	ALGORITHM	ALGORITHM
ALKALOID	ALKALOIDS	ALKALOIDS
ALKALOID BIOSYNTHESI	ALKALOID BIOSYNTHESIS	ALKALOID BIOSYNTHESIS
ALKANES	ALKANE	ALKANE
ALLELES	ALLELE	ALLELE
ALLYLATIONS	ALLYLATION	ALLYLATION
ALUMINIUM	ALUMINIUM (AL)	ALUMINIUM (AL)
ALUMINIUM	ALUMINIUM (AL)	ALUMINIUM (AL)
ALUMINIZED EXPLOSIVES	ALUMINIZED EXPLOSIVE	ALUMINIZED EXPLOSIVE
ALUMINIZED EXPLOSIVES	ALUMINIZED EXPLOSIVE	ALUMINIZED EXPLOSIVE
ALUMINIZED HIGH EXPLOSIVE	ALUMINIZED EXPLOSIVE	ALUMINIZED EXPLOSIVE
ALUMINIZED RDX	ALUMINIZED EXPLOSIVE	ALUMINIZED EXPLOSIVE
ALUMINUM	ALUMINIUM (AL)	ALUMINIUM (AL)
AMATOLS	AMATOL	AMATOL
AMATOXINS	AMATOXIN	AMATOXIN
AMBIENTMASS SPECTROMETRY	AMBIENT MASS SPECTROMETRY	AMBIENT MASS SPECTROMETRY
AMEL	AMELOGENIN GENE	AMELOGENIN GENE
AMEL GENE	AMELOGENIN GENE	AMELOGENIN GENE
AMELOGENIN	AMELOGENIN GENE	AMELOGENIN GENE
AMELOGENIN GENE (AMEL)	AMELOGENIN GENE	AMELOGENIN GENE
AMELOGENINE	AMELOGENIN GENE	AMELOGENIN GENE
AMELOGENINS	AMELOGENIN GENE	AMELOGENIN GENE
AMIDES	AMIDE	AMIDE
AMINES	AMINE	AMINE
AMINO ACID ANALYSIS	AMINO ACID	AMINO ACID
AMINO ACID COMPOSITION	AMINO ACID	AMINO ACID
AMINO ACID COMPOSITIONS	AMINO ACID	AMINO ACID
AMINO ACID DERIVATIVE	AMINO ACID	AMINO ACID
AMINO ACID METABOLISM	AMINO ACID	AMINO ACID
AMINO ACID SEQUENCE	AMINO ACID	AMINO ACID
"AMINO ACID, EXTRA- AND INTRACELLULAR"	AMINO ACID	AMINO ACID
"AMINO ACID, RELEASE AND UPTAKE"	AMINO ACID	AMINO ACID
AMINO ACIDS	AMINO ACID	AMINO ACID
AMINO ACIDS COMPOSITION	AMINO ACID	AMINO ACID
"AMINO ACIDS, AROMATIC"	AMINO ACID	AMINO ACID
"AMINO ACIDS, BRANCHED-CHAIN"	AMINO ACID	AMINO ACID
AMMONALS	AMMANOL	AMMANOL
AMMONIUM DINITRAMIDE	AMMONIUM DINITRAMIDE (ADN)	AMMONIUM DINITRAMIDE (ADN)
AMMONIUM DINITRAMIDE ADN	AMMONIUM DINITRAMIDE (ADN)	AMMONIUM DINITRAMIDE (ADN)
AMMONIUM NITRATE	AMMONIUM NITRATE (AN)	AMMONIUM NITRATE (AN)
AMMONIUM NITRATE AN	AMMONIUM NITRATE (AN)	AMMONIUM NITRATE (AN)
AMMONIUM NITRATE AND POTASSIUM CHLORIDE	AMMONIUM NITRATE (AN)	AMMONIUM NITRATE (AN)
AMMONIUM NITRATE AND SODIUM SULFATE	AMMONIUM NITRATE (AN)	AMMONIUM NITRATE (AN)
AMMONIUM NITRATE EXPLOSIVES	AMMONIUM NITRATE (AN)	AMMONIUM NITRATE (AN)
AMMONIUM NITRATE FUEL OIL	AMMONIUM NITRATE  FUEL OIL (ANFO)	AMMONIUM NITRATE  FUEL OIL (ANFO)
AMMONIUM NITRATE MIXTURES	AMMONIUM NITRATE (AN)	AMMONIUM NITRATE (AN)
AMMONIUM NITRATES	AMMONIUM NITRATE (AN)	AMMONIUM NITRATE (AN)
AMMONIUM PRECHLORATE (AP)	AMMONIUM PERCHLORATE	AMMONIUM PERCHLORATE
"Ammonium-2,4,6-trinitrophenolate"	AMMONIUM PERCHLORATE	AMMONIUM PERCHLORATE
AMMONIUM-NITRATE–FUEL-OIL (ANFO)	AMMONIUM NITRATE  FUEL OIL (ANFO)	AMMONIUM NITRATE  FUEL OIL (ANFO)
AMPHETAMINE	AMPHETAMINE AND DERIVATIVES	AMPHETAMINE AND DERIVATIVES
AMPHETAMINE (A)	AMPHETAMINE AND DERIVATIVES	AMPHETAMINE AND DERIVATIVES
AMPHETAMINE (AM)	AMPHETAMINE AND DERIVATIVES	AMPHETAMINE AND DERIVATIVES
AMPHETAMINE ANALOGS	AMPHETAMINE ANALOGUE	AMPHETAMINE ANALOGUE
AMPHETAMINE ANALOGUES	AMPHETAMINE ANALOGUE	AMPHETAMINE ANALOGUE
AMPHETAMINE AND AMPHETAMINE DERIVATIVE	AMPHETAMINE AND DERIVATIVES	AMPHETAMINE AND DERIVATIVES
AMPHETAMINE DERIVATIVE	AMPHETAMINE AND DERIVATIVES	AMPHETAMINE AND DERIVATIVES
AMPHETAMINE DERIVATIVES	AMPHETAMINE AND DERIVATIVES	AMPHETAMINE AND DERIVATIVES
AMPHETAMINE HEXADEUTERATE	AMPHETAMINE AND DERIVATIVES	AMPHETAMINE AND DERIVATIVES
AMPHETAMINE HYDROCLORIDE	AMPHETAMINE HYDROCHLORIDE	AMPHETAMINE HYDROCHLORIDE
AMPHETAMINE STIMULANTS	AMPHETAMINE AND DERIVATIVES	AMPHETAMINE AND DERIVATIVES
AMPHETAMINE-TYPE STIMULANTS	AMPHETAMINE AND DERIVATIVES	AMPHETAMINE AND DERIVATIVES
AMPHETAMINE-TYPE STIMULANTS (ATS)	AMPHETAMINE AND DERIVATIVES	AMPHETAMINE AND DERIVATIVES
AMPHETAMINE-TYPE STIMULANTS (ATSS)	AMPHETAMINE AND DERIVATIVES	AMPHETAMINE AND DERIVATIVES
AMPHETAMINE-TYPE SUBSTANCES	AMPHETAMINE AND DERIVATIVES	AMPHETAMINE AND DERIVATIVES
AMPHETAMINES	AMPHETAMINE AND DERIVATIVES	AMPHETAMINE AND DERIVATIVES
AMPHETAMINES/METHAMPHETAMINES	AMPHETAMINE AND DERIVATIVES	AMPHETAMINE AND DERIVATIVES
AMPLICONS	AMPLICON	AMPLICON
AN	AMMONIUM NITRATE (AN)	AMMONIUM NITRATE (AN)
AN (AMMONIUM NITRATE)	AMMONIUM NITRATE (AN)	AMMONIUM NITRATE (AN)
ANABOLIC STEROID	ANABOLIC STEROIDS	ANABOLIC STEROIDS
ANALGESICS	ANALGESIC	ANALGESIC
ANALOG	ANALOGUE	ANALOGUE
ANALOGS	ANALOGUE	ANALOGUE
ANALOGUES	ANALOGUE	ANALOGUE
ANALYSES	ANALYSIS	ANALYSIS
ANALYSIS APPROACH	ANALYTICAL METHOD	ANALYTICAL METHOD
ANALYSIS INTERPRETATION	ANALYSIS	ANALYSIS
ANALYSIS METHOD	ANALYTICAL METHOD	ANALYTICAL METHOD
ANALYTE	ANALYTES	ANALYTES
ANALYTIC METHOD	ANALYTICAL METHOD	ANALYTICAL METHOD
ANALYTIC SAMPLE PREPARATION METHODS	ANALYTICAL METHOD	ANALYTICAL METHOD
ANALYTIC TECHNIQUE	ANALYTICAL METHOD	ANALYTICAL METHOD
ANALYTICAL AND FORENSIC TOXICOLOGY	ANALYTES	ANALYTES
ANALYTICAL APPLICATIONS	ANALYTICAL METHOD	ANALYTICAL METHOD
ANALYTICAL APPROACH	ANALYTICAL METHOD	ANALYTICAL METHOD
ANALYTICAL METHODOLOGY	ANALYTICAL METHOD	ANALYTICAL METHOD
ANALYTICAL METHODS	ANALYTICAL METHOD	ANALYTICAL METHOD
ANALYTICAL PARAMETERS	ANALYTICAL METHOD	ANALYTICAL METHOD
ANALYTICAL PROCEDURE	ANALYTICAL METHOD	ANALYTICAL METHOD
ANALYTICAL PROCEDURES	ANALYTICAL METHOD	ANALYTICAL METHOD
ANALYTICAL PROCEDURES AND TECHNIQUES	ANALYTICAL METHOD	ANALYTICAL METHOD
ANALYTICAL PROCESS	ANALYTICAL METHOD	ANALYTICAL METHOD
ANALYTICAL PROTOCOLS	ANALYTICAL METHOD	ANALYTICAL METHOD
ANALYTICAL STRATEGY	ANALYTICAL METHOD	ANALYTICAL METHOD
ANALYTICAL TECHNIQUE	ANALYTICAL METHOD	ANALYTICAL METHOD
ANALYTICAL TECHNIQUES	ANALYTICAL METHOD	ANALYTICAL METHOD
AND MASS SPECTROMETRY	MASS SPECTROMETRY (MS)	MASS SPECTROMETRY (MS)
ANDROID (OPERATING SYSTEM)	ANDROID	ANDROID
ANDROID (OPERATING SYSTEM)	ANDROID APPLICATIONS	ANDROID APPLICATIONS
ANDROID FORENSIC	ANDROID FORENSICS	ANDROID FORENSICS
ANFO	AMMONIUM NITRATE  FUEL OIL (ANFO)	AMMONIUM NITRATE  FUEL OIL (ANFO)
ANFO EXPLOSIVES	AMMONIUM NITRATE  FUEL OIL (ANFO)	AMMONIUM NITRATE  FUEL OIL (ANFO)
ANIMAL CELL	ANIMAL MODEL	ANIMAL MODEL
ANIMAL EXPERIMENTATION	ANIMAL EXPERIMENT	ANIMAL EXPERIMENT
ANIMAL EXPERIMENTS	ANIMAL EXPERIMENT	ANIMAL EXPERIMENT
ANIMAL MODELS	ANIMAL MODEL	ANIMAL MODEL
ANIMAL SPECIES	ANIMAL	ANIMAL
ANIMAL STUDIES	ANIMAL EXPERIMENT	ANIMAL EXPERIMENT
ANIMALIA	ANIMAL	ANIMAL
ANIMALS	ANIMAL	ANIMAL
"ANIMALS, DOMESTIC"	ANIMAL	ANIMAL
"ANIMALS, GENETICALLY MODIFIED"	ANIMAL	ANIMAL
"ANIMALS, LABORATORY"	ANIMAL	ANIMAL
"ANIMALS, NEWBORN"	ANIMAL	ANIMAL
"ANIMALS, ZOO"	ANIMAL	ANIMAL
ANQ	1-AMINO-3-NITROGUANIDINE (ANQ)	1-AMINO-3-NITROGUANIDINE (ANQ)
ANTI-OXIDANT	ANTIOXIDANT	ANTIOXIDANT
ANTI-OXIDANT ACTIVITIES	ANTIOXIDANT	ANTIOXIDANT
ANTIMONY COMPOUNDS	ANTIMONY	ANTIMONY
ANTIOXIDANT ACTIVITIES	ANTIOXIDANT	ANTIOXIDANT
ANTIOXIDANT ACTIVITY	ANTIOXIDANT	ANTIOXIDANT
ANTIOXIDANT ACTIVITY EVALUATION	ANTIOXIDANT	ANTIOXIDANT
ANTIOXIDANT COMPOUNDS	ANTIOXIDANT	ANTIOXIDANT
ANTIOXIDANT CONTENTS	ANTIOXIDANT	ANTIOXIDANT
ANTIOXIDANT CONTRIBUTION	ANTIOXIDANT	ANTIOXIDANT
ANTIOXIDANT PROPERTIES	ANTIOXIDANT	ANTIOXIDANT
ANTIOXIDANTS	ANTIOXIDANT	ANTIOXIDANT
ANXIOLYTICS	ANXIOLYTIC	ANXIOLYTIC
AOD USE AND DRIVING	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
API	APPLICATION PROGRAMMING INTERFACES (API)	APPLICATION PROGRAMMING INTERFACES (API)
APIS	APPLICATION PROGRAMMING INTERFACES (API)	APPLICATION PROGRAMMING INTERFACES (API)
APPLICATION SCENARIO	APPLICATION PROGRAMS	APPLICATION PROGRAMS
APTAMERS	APTAMER	APTAMER
ARCHAEOLOGICAL EVIDENCE	ARCHAEOLOGY	ARCHAEOLOGY
ARCHAEOLOGICAL EXCAVATIONS	ARCHAEOLOGY	ARCHAEOLOGY
ARCHEOLOGY	ARCHAEOLOGY	ARCHAEOLOGY
AROMATIC CHEMICALS	AROMATIC COMPOUND	AROMATIC COMPOUND
AROMATIC COMPOUNDS	AROMATIC COMPOUND	AROMATIC COMPOUND
AROMATIC NITRO COMPOUNDS	AROMATIC NITRO COMPOUND	AROMATIC NITRO COMPOUND
ARSON FIRE	ARSON	ARSON
ARSON THEORY	ARSON	ARSON
ARSONS	ARSON	ARSON
ARTEFACT	ARTIFACT	ARTIFACT
ARTIFACTS	ARTIFACT	ARTIFACT
ARTIFICIAL NEURAL NETWORK	ARTIFICIAL INTELLIGENCE	ARTIFICIAL INTELLIGENCE
ARYLCYCLOHEXYLAMINES	ARYLCYCLOHEXYLAMINE	ARYLCYCLOHEXYLAMINE
ASSOCIATED PARTICLE TECHNIQUE (APT)	ASSOCIATED PARTICLE TECHNIQUE	ASSOCIATED PARTICLE TECHNIQUE
ASSOCIATED-PARTICLE TECHNIQUE	ASSOCIATED PARTICLE TECHNIQUE	ASSOCIATED PARTICLE TECHNIQUE
ATMOSPHERIC-PRESSURE CHEMICAL IONIZATION	ATMOSPHERIC PRESSURE CHEMICAL IONIZATION	ATMOSPHERIC PRESSURE CHEMICAL IONIZATION
ATR-(N)IR	ATR-(N) IR	ATR-(N) IR
ATR-FT-IR	ATR-FTIR	ATR-FTIR
AUSTRALIAN	AUSTRALIA	AUSTRALIA
AUTOMATED FINGERPRINT IDENTIFICATION	AUTOMATED FINGERPRINT IDENTIFICATION SYSTEM (AFIS)	(AFIS)
AUTOMATED FINGERPRINT IDENTIFICATION SYSTEM	AUTOMATED FINGERPRINT IDENTIFICATION SYSTEM (AFIS)	(AFIS)
AUTOMATED FINGERPRINT IDENTIFICATION SYSTEM	AUTOMATED FINGERPRINT IDENTIFICATION SYSTEM (AFIS)	(AFIS)
AUTOMATED FINGERPRINT IDENTIFICATION SYSTEMS	AUTOMATED FINGERPRINT IDENTIFICATION SYSTEM (AFIS)	(AFIS)
AUTOMATED FINGERPRINT IDENTIFICATION SYSTEMS (AFIS)	AUTOMATED FINGERPRINT IDENTIFICATION SYSTEM (AFIS)	(AFIS)
AUTOMATIC FINGERPRINT AUTOMATIC FINGERPRINT	AUTOMATED FINGERPRINT IDENTIFICATION SYSTEM (AFIS)	(AFIS)
AUTOMATIC FINGERPRINT IDENTIFICATION SYSTEM (AFIS)	AUTOMATED FINGERPRINT IDENTIFICATION SYSTEM (AFIS)	(AFIS)
AUTOMATIC FINGERPRINT IDENTIFICATION SYSTEMS	AUTOMATED FINGERPRINT IDENTIFICATION SYSTEM (AFIS)	(AFIS)
AUTOMATIC FINGERPRINT IDENTIFICATION SYSTEMS (AFIS)	AUTOMATED FINGERPRINT IDENTIFICATION SYSTEM (AFIS)	(AFIS)
AUTOMATIC FINGERPRINT IDENTIFICATIONS	AUTOMATED FINGERPRINT IDENTIFICATION SYSTEM (AFIS)	(AFIS)
AUTOMATIC FINGERPRINT RECOGNITION SYSTEM	AUTOMATED FINGERPRINT IDENTIFICATION SYSTEM (AFIS)	(AFIS)
AUTOMATIC FINGERPRINT VERIFICATION	AUTOMATED FINGERPRINT IDENTIFICATION SYSTEM (AFIS)	(AFIS)
AUTOMATIC IDENTIFICATION SYSTEM	AUTOMATED FINGERPRINT IDENTIFICATION SYSTEM (AFIS)	(AFIS)
AUTOMOBILE CRASHES	TRAFFIC ACCIDENT	TRAFFIC ACCIDENT
AUTOMOBILE DRIVERS	DRIVER	DRIVER
AUTOMOTIVE PAINTS	AUTOMOTIVE PAINT	AUTOMOTIVE PAINT
AUTOPSIES	AUTOPSY	AUTOPSY
AUTOSAMPLERS	AUTOSAMPLER	AUTOSAMPLER
AZEPANE ISOMERS OF AM-1220 AND AM-2233	"AZEPANE ISOMERS OF AM-2233, AM-1220"	"AZEPANE ISOMERS OF AM-2233, AM-1220"
BAC	BLOOD ALCOHOL CONCENTRATION	BLOOD ALCOHOL CONCENTRATION
BAC/BLOOD ALCOHOL CONCENTRATION	BLOOD ALCOHOL CONCENTRATION	BLOOD ALCOHOL CONCENTRATION
BACTERIA (MICROORGANISMS)	BACTERIA	BACTERIA
"BACTERIA, AEROBIC"	BACTERIA	BACTERIA
"BACTERIA, ANAEROBIC"	BACTERIA	BACTERIA
BACTERIUM	BACTERIA	BACTERIA
BALLISTICS	BALLISTIC	BALLISTIC
BALLPOINT INKS	BALLPOINT INK	BALLPOINT INK
BALLPOINT PEN INK	BALLPOINT INK	BALLPOINT INK
BALLPOINT PEN INK ANALYSIS	BALLPOINT INK	BALLPOINT INK
BALLPOINT PEN INKS	BALLPOINT INK	BALLPOINT INK
BANKNOTES	BANKNOTE	BANKNOTE
BARATOLS	BARATOL	BARATOL
BARBITURATE	BARBITURATES	BARBITURATES
BASE SEQUENCE	NUCLEOTIDE SEQUENCE	NUCLEOTIDE SEQUENCE
BASIC DRUGS	BASIC DRUG	BASIC DRUG
BASIC PHARMACEUTICALS	BASIC PHARMACEUTICAL	BASIC PHARMACEUTICAL
BATH SALT	BATH SALTS	BATH SALTS
BAYESIAN NETWORKS	BAYESIAN NETWORK	BAYESIAN NETWORK
BCHMX	"TETRANITROOCTAHYDROIMIDAZO-[4,5-d]IMIDAZOLE (BCHMX)"	"TETRANITROOCTAHYDROIMIDAZO-[4,5-d]IMIDAZOLE (BCHMX)"
BCNP	TETRAAMINE-CIS-BIS(5-NITRO-2H-TETRAZOLATO) COBALT(III) PERCHLORATE (BNCP)	TETRAAMINE-CIS-BIS(5-NITRO-2H-TETRAZOLATO) COBALT(III) PERCHLORATE (BNCP)
BDNPA	"BIS(2,2-DINITROPROPYL)ACETAL (BDNPA)"	"BIS(2,2-DINITROPROPYL)ACETAL (BDNPA)"
BDNPA	"BIS(2,2-DINITROPROPYL)ACETAL (BDNPA)"	"BIS(2,2-DINITROPROPYL)ACETAL (BDNPA)"
BDNPF	"BIS(2,2-DINITROPROPYL)FORMAL (BDNPF)"	"BIS(2,2-DINITROPROPYL)FORMAL (BDNPF)"
BEHAVIOR DANGEROUS	HIGH RISK BEHAVIOR	HIGH RISK BEHAVIOR
BENZODIACEPINES	BENZODIAZEPINE AND DERIVATIVES	BENZODIAZEPINE AND DERIVATIVES
BENZODIAZAPINE	BENZODIAZEPINE AND DERIVATIVES	BENZODIAZEPINE AND DERIVATIVES
BENZODIAZEPINE	BENZODIAZEPINE AND DERIVATIVES	BENZODIAZEPINE AND DERIVATIVES
BENZODIAZEPINE (BZD)	BENZODIAZEPINE AND DERIVATIVES	BENZODIAZEPINE AND DERIVATIVES
BENZODIAZEPINE AND BENZODIAZEPINE DERIVATIVE	BENZODIAZEPINE AND DERIVATIVES	BENZODIAZEPINE AND DERIVATIVES
BENZODIAZEPINE COMPOUNDS	BENZODIAZEPINE AND DERIVATIVES	BENZODIAZEPINE AND DERIVATIVES
BENZODIAZEPINE DERIVATIVE	BENZODIAZEPINE AND DERIVATIVES	BENZODIAZEPINE AND DERIVATIVES
BENZODIAZEPINE(BDZ)	BENZODIAZEPINE AND DERIVATIVES	BENZODIAZEPINE AND DERIVATIVES
BENZODIAZEPINES	BENZODIAZEPINE AND DERIVATIVES	BENZODIAZEPINE AND DERIVATIVES
BENZODIAZEPINES AND SEDATIVE-HYPNOTICS	BENZODIAZEPINE AND DERIVATIVES	BENZODIAZEPINE AND DERIVATIVES
BENZODIAZEPINES IN DRIVERS UNDER THE INFLUENCE OF ALCOHOL	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
BENZODIAZIPINE	BENZODIAZEPINE AND DERIVATIVES	BENZODIAZEPINE AND DERIVATIVES
BENZOFURANS	BENZOFURAN	BENZOFURAN
BENZOYLACONINE	BENZOYLECGONINE	BENZOYLECGONINE
BENZOYLECGONIN	BENZOYLECGONINE	BENZOYLECGONINE
BENZYLISOQUINOLINE ALKALOIDS	BENZYLISOQUINOLINE ALKALOID	BENZYLISOQUINOLINE ALKALOID
BENZYLPIPERAZINE	BENZYLPIPERAZINE (BZP)	BENZYLPIPERAZINE (BZP)
BENZYLPIPERAZINES	BENZYLPIPERAZINE (BZP)	BENZYLPIPERAZINE (BZP)
BEVERAGES	BEVERAGE	BEVERAGE
BIO-DIESELS	BIODIESEL	BIODIESEL
BIOACTIVE COMPOUND	BIOACTIVE COMPOUNDS	BIOACTIVE COMPOUNDS
BIODEGRADABILITY	BIODEGRADATION	BIODEGRADATION
"BIODEGRADATION, ENVIRONMENTAL"	BIODEGRADATION	BIODEGRADATION
BIODESIEL	BIODIESEL	BIODIESEL
BIOLOGICAL ACTIVITIES	BIOLOGICAL ACTIVITY	BIOLOGICAL ACTIVITY
BIOLOGICAL FLUIDS	BIOLOGICAL FLUID	BIOLOGICAL FLUID
BIOLOGICAL MARKERS	BIOLOGICAL MARKER	BIOLOGICAL MARKER
BIOLOGICAL MATRICES	BIOLOGICAL MATRIX	BIOLOGICAL MATRIX
BIOMAKERS	BIOMARKERS	BIOMARKERS
BIOMARKCR	BIOMARKERS	BIOMARKERS
BIOMARKER	BIOMARKERS	BIOMARKERS
BIOMARKER COMPOUNDS	BIOMARKERS	BIOMARKERS
"BIOMARKERS, TUMOR"	BIOMARKERS	BIOMARKERS
BIOMETRY	BIOMETRICS	BIOMETRICS
BIOREMEDATION	BIOREMEDIATION	BIOREMEDIATION
BIOSENSORS	BIOSENSOR	BIOSENSOR
"BIS(2,2-DINITROPROPYL)ACETAL"	"BIS(2,2-DINITROPROPYL)ACETAL (BDNPA)"	"BIS(2,2-DINITROPROPYL)ACETAL (BDNPA)"
"BIS(2,2-DINITROPROPYL)ACETAL"	"BIS(2,2-DINITROPROPYL)ACETAL (BDNPA)"	"BIS(2,2-DINITROPROPYL)ACETAL (BDNPA)"
"BIS(2,2-DINITROPROPYL)FORMAL"	"BIS(2,2-DINITROPROPYL)FORMAL (BDNPF)"	"BIS(2,2-DINITROPROPYL)FORMAL (BDNPF)"
"BIS(2,2,-DINITROPROPYL)FORMAL (BDNPF)"	"BIS(2,2-DINITROPROPYL)FORMAL (BDNPF)"	"BIS(2,2-DINITROPROPYL)FORMAL (BDNPF)"
"BISHYDROXYLAMMONIUM-5,5′-BIS(TETRAZOLATE-1N-OXIDE)"	"5,5′-BISTETRAZOLE-1,1′-DIOLATE (TKX-50)"	"5,5′-BISTETRAZOLE-1,1′-DIOLATE (TKX-50)"
BIT TORRENTS	BITTORRENT	BITTORRENT
