Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Gezerman A.O., Çorbacıoğlu B.D.",55841709200;8227390700;,Development of a new ammonium nitrate composition: an attempt to prevent misuse of explosives for antisocial activities,2020,"Journal of the Chinese Institute of Engineers, Transactions of the Chinese Institute of Engineers,Series A",43,1,,101,110,,2,10.1080/02533839.2019.1676650,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075576371&doi=10.1080%2f02533839.2019.1676650&partnerID=40&md5=0dd99a6c32fa07e0feb7e155c3f97341,"Yildiz Technical University, Department of Chemical Engineering, Istanbul, Turkey","Gezerman, A.O., Yildiz Technical University, Department of Chemical Engineering, Istanbul, Turkey; Çorbacıoğlu, B.D., Yildiz Technical University, Department of Chemical Engineering, Istanbul, Turkey",Ammonium nitrate; calcium carbonate; dolomite; FBC ash,Agriculture; Calcium carbonate; Combustion knock; Detonation; Nitrates; Agricultural industries; Ammonium nitrate; dolomite; Explosive materials; FBC ash; ITS applications; Nutrient contents; Fluidized bed combustion,"Gezerman, A.O.; Department of Chemical Engineering, Turkey; email: Ahmet_ozan@yahoo.com",Article,Final,,Scopus,2-s2.0-85075576371,,INTERPOL 2023,Explosives,Explosives
"Johny J., Karnik S., Prabhu R.",55391425700;57219973543;36632887700;,Investigations on Hollow Core Photonic Crystal Fibres (HC-PCF) for trace explosive vapour detection,2020,Proceedings of SPIE - The International Society for Optical Engineering,11542,,115420Q,,,,2,10.1117/12.2574356,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096351923&doi=10.1117%2f12.2574356&partnerID=40&md5=7fe258bb50c9b0be4f108d4fa39757a8,"School of Engineering, Robert Gordon University, Garthdee Road, Aberdeen, AB10 7GJ, United Kingdom","Johny, J., School of Engineering, Robert Gordon University, Garthdee Road, Aberdeen, AB10 7GJ, United Kingdom; Karnik, S., School of Engineering, Robert Gordon University, Garthdee Road, Aberdeen, AB10 7GJ, United Kingdom; Prabhu, R., School of Engineering, Robert Gordon University, Garthdee Road, Aberdeen, AB10 7GJ, United Kingdom",Computational modelling; Hollow core photonic crystal fibres (HC-PCF); Improvised explosive devices IEDs; Mode field confinement; Mode field diameter; Raman scattering; TATP; Trace vapor detection,Airport security; Chromium compounds; Crystal whiskers; Explosives; Explosives detection; Geometry; Metal detectors; Photonic crystals; Raman spectroscopy; Terrorism; Trace analysis; Explosive trace detectors; Hollow-core photonic crystal fibre; Improvised explosive devices; Metal detection systems; Molecular fingerprinting; Spectroscopic technique; Triacetone triperoxide; Wavelength dependency; Photonic crystal fibers,,Conference Paper,Final,"All Open Access, Green",Scopus,2-s2.0-85096351923,,INTERPOL 2023,Explosives,Explosives
"Bezemer K.D.B., van Duin L.V.A., Martín-Alberca C., Somsen G.W., Schoenmakers P.J., Haselberg R., van Asten A.C.",56226487300;57211084977;55345515200;7004507339;35510357700;34570307600;56099430100;,Rapid forensic chemical classification of confiscated flash banger fireworks using capillary electrophoresis,2019,Forensic Chemistry,16,,100187,,,,2,10.1016/j.forc.2019.100187,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072610663&doi=10.1016%2fj.forc.2019.100187&partnerID=40&md5=348efef32db81d7780ff7a2c34ef92b6,"van ‘t Hoff Institute for Molecular Sciences, Faculty of Science, University of Amsterdam, PO Box 94157, GD Amsterdam, 1090, Netherlands; Netherlands Forensic Institute, P.O. Box 24044, AA The Hague, 2490, Netherlands; Division of Bioanalytical Chemistry, Amsterdam Institute of Molecules, Medicines and Systems, Vrije Universiteit Amsterdam, De Boelelaan 1085, HV Amsterdam, 1081, Netherlands; CLHC, Amsterdam Center for Forensic Science and Medicine, University of Amsterdam, P.O. Box 94157, GD Amsterdam, 1090, Netherlands","Bezemer, K.D.B., van ‘t Hoff Institute for Molecular Sciences, Faculty of Science, University of Amsterdam, PO Box 94157, GD Amsterdam, 1090, Netherlands, Netherlands Forensic Institute, P.O. Box 24044, AA The Hague, 2490, Netherlands; van Duin, L.V.A., van ‘t Hoff Institute for Molecular Sciences, Faculty of Science, University of Amsterdam, PO Box 94157, GD Amsterdam, 1090, Netherlands; Martín-Alberca, C., Netherlands Forensic Institute, P.O. Box 24044, AA The Hague, 2490, Netherlands; Somsen, G.W., Division of Bioanalytical Chemistry, Amsterdam Institute of Molecules, Medicines and Systems, Vrije Universiteit Amsterdam, De Boelelaan 1085, HV Amsterdam, 1081, Netherlands; Schoenmakers, P.J., van ‘t Hoff Institute for Molecular Sciences, Faculty of Science, University of Amsterdam, PO Box 94157, GD Amsterdam, 1090, Netherlands; Haselberg, R., Division of Bioanalytical Chemistry, Amsterdam Institute of Molecules, Medicines and Systems, Vrije Universiteit Amsterdam, De Boelelaan 1085, HV Amsterdam, 1081, Netherlands; van Asten, A.C., van ‘t Hoff Institute for Molecular Sciences, Faculty of Science, University of Amsterdam, PO Box 94157, GD Amsterdam, 1090, Netherlands, CLHC, Amsterdam Center for Forensic Science and Medicine, University of Amsterdam, P.O. Box 94157, GD Amsterdam, 1090, Netherlands",Capillary electrophoresis; Fireworks; Flash bangers; Flash powder; Pyrotechnics,,"Bezemer, K.D.B.; van ‘t Hoff Institute for Molecular Sciences, PO Box 94157, Netherlands; email: k.bezemer@nfi.nl",Article,Final,"All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85072610663,,INTERPOL 2023,Explosives,Explosives
"Gutowski Ł., Gołofit T., Trzciński W., Szala M.",35766331900;23488285200;6602180098;8921001100;,"Synthesis and Energetic Properties of 1,3,7,9-Tetranitrobenzo[c]Cinnoline-5-Oxide (TNBCO)",2019,"Propellants, Explosives, Pyrotechnics",44,12,,1509,1514,,2,10.1002/prep.201900183,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070859784&doi=10.1002%2fprep.201900183&partnerID=40&md5=bbd94199d9fb0ebe606cb5c068d8cefb,"Department of Explosives, Military University of Technology, 2 Kaliskiego str, Warsaw, 00-908, Poland; Faculty of Chemistry, Warsaw University of Technology, 3 Noakowskiego str, Warsaw, 00-664, Poland","Gutowski, Ł., Department of Explosives, Military University of Technology, 2 Kaliskiego str, Warsaw, 00-908, Poland; Gołofit, T., Faculty of Chemistry, Warsaw University of Technology, 3 Noakowskiego str, Warsaw, 00-664, Poland; Trzciński, W., Department of Explosives, Military University of Technology, 2 Kaliskiego str, Warsaw, 00-908, Poland; Szala, M., Department of Explosives, Military University of Technology, 2 Kaliskiego str, Warsaw, 00-908, Poland",detonation parameters; low sensitivity explosive; nitration; NMR spectroscopy; synthesis,"Activation energy; Detonation; Nitration; Nuclear magnetic resonance spectroscopy; Spectroscopic analysis; Synthesis (chemical); Thermoanalysis; 2 ,4 ,6-trinitrotoluene; Activation energy of decomposition; Detonation parameter; Energetic properties; Heat of combustion; Hexanitrostilbene (HNS); Low sensitivity; Standard enthalpy of formation; Combustion knock","Szala, M.; Department of Explosives, 2 Kaliskiego str, Poland; email: mateusz.szala@wat.edu.pl",Article,Final,,Scopus,2-s2.0-85070859784,,INTERPOL 2023,Explosives,Explosives
"López-Munoz C., Sánchez Velasco F.-J., García-Cascales J.-R., Mur R., Otón-Martínez R.-A.",57197866422;13004771500;57204744778;57197866054;55837232000;,Validation of a Multi-Dimensional Model for Unsteady Combustion of AP/HTPB Propellants,2019,"Propellants, Explosives, Pyrotechnics",44,11,,1482,1493,,2,10.1002/prep.201900032,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071461981&doi=10.1002%2fprep.201900032&partnerID=40&md5=f2b785e9ac28d40bb586129e29816ab3,"Department of Fluid Mechanics and Thermal Engineering, Universidad Politécnica de Cartagena, Dr.Fleming, s/n. 30202, Cartagena, Murcia, Spain; EXPAL Systems S.A. (MAXAM Defence), Avda. del Partenón, 16, Madrid, 28042, Spain; University Centre of Defence at the Spanish Air Force Academy (MDE-UPCT), Academia General del Aire, Calle Coronel López Peña, s/n. 30720, Santiago de la Ribera, Murcia, Spain","López-Munoz, C., Department of Fluid Mechanics and Thermal Engineering, Universidad Politécnica de Cartagena, Dr.Fleming, s/n. 30202, Cartagena, Murcia, Spain; Sánchez Velasco, F.-J., Department of Fluid Mechanics and Thermal Engineering, Universidad Politécnica de Cartagena, Dr.Fleming, s/n. 30202, Cartagena, Murcia, Spain; García-Cascales, J.-R., Department of Fluid Mechanics and Thermal Engineering, Universidad Politécnica de Cartagena, Dr.Fleming, s/n. 30202, Cartagena, Murcia, Spain; Mur, R., EXPAL Systems S.A. (MAXAM Defence), Avda. del Partenón, 16, Madrid, 28042, Spain; Otón-Martínez, R.-A., University Centre of Defence at the Spanish Air Force Academy (MDE-UPCT), Academia General del Aire, Calle Coronel López Peña, s/n. 30720, Santiago de la Ribera, Murcia, Spain",AP/HTPB; Combustion; Composite propellants; Experimental validation; Multi-dimensional modelling,Combustion; Composite propellants; Ordinary differential equations; AP/HTPB; AP/HTPB composite propellant; Experimental validations; Finite volume approximation; Multi dimensional; Multi-dimensional model; Sandwich configuration; System of ordinary differential equations; HTPB propellants,"López-Munoz, C.; Department of Fluid Mechanics and Thermal Engineering, Dr.Fleming, s/n. 30202, Spain; email: carmen.lopez@upct.es",Article,Final,,Scopus,2-s2.0-85071461981,,INTERPOL 2023,Explosives,Explosives
"Wang D., Lou S., Ying Y., Guo Z., Wang L.",57195055003;57210745762;57210751132;57210749096;57208741047;,"Assembly of Two Isostructural Metal-organic Frameworks Based on Hetero-N,O Donor Ligand for Detecting Nitro Explosives",2019,Chemical Research in Chinese Universities,35,5,,762,766,,2,10.1007/s40242-019-9099-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071387134&doi=10.1007%2fs40242-019-9099-0&partnerID=40&md5=b6de9cdd6e0056e96da6121ed5aeb34f,"Key Laboratory for Advanced Catalysis Materials, Ministry of Education, College of Chemistry and Life Sciences, Zhejiang Normal University, Jinhua, 321004, China","Wang, D., Key Laboratory for Advanced Catalysis Materials, Ministry of Education, College of Chemistry and Life Sciences, Zhejiang Normal University, Jinhua, 321004, China; Lou, S., Key Laboratory for Advanced Catalysis Materials, Ministry of Education, College of Chemistry and Life Sciences, Zhejiang Normal University, Jinhua, 321004, China; Ying, Y., Key Laboratory for Advanced Catalysis Materials, Ministry of Education, College of Chemistry and Life Sciences, Zhejiang Normal University, Jinhua, 321004, China; Guo, Z., Key Laboratory for Advanced Catalysis Materials, Ministry of Education, College of Chemistry and Life Sciences, Zhejiang Normal University, Jinhua, 321004, China; Wang, L., Key Laboratory for Advanced Catalysis Materials, Ministry of Education, College of Chemistry and Life Sciences, Zhejiang Normal University, Jinhua, 321004, China",Crystal structure; Fluorescence detection; Metal-organic framework; Nitro explosive,,"Wang, D.; Key Laboratory for Advanced Catalysis Materials, China; email: dmwang@zjnu.edu.cn",Article,Final,,Scopus,2-s2.0-85071387134,,INTERPOL 2023,Explosives,Explosives
"Rao S.V., Kalam S.A., Bharathi M.S.S.",,Photonics for explosives detection,2019,Digital Encyclopedia of Applied Physics,,,,1,31,,2,,,,"Rao, S.V.; Kalam, S.A.; Bharathi, M.S.S.",,,,,Final,,Scopus,2-s2.0-85091341725,,INTERPOL 2023,Explosives,Explosives
"Van De Wouw D.W.J.M., Haar F.B.T., Dubbelman G., De With P.H.N.",55210092200;57210108777;24775826100;7003945229;,Development and analysis of a real-time system for automated detection of improvised explosive device indicators from ground vehicles,2019,Journal of Electronic Imaging,28,4,43009,,,,2,10.1117/1.JEI.28.4.043009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069507078&doi=10.1117%2f1.JEI.28.4.043009&partnerID=40&md5=bd77e14ef1a1ae982d5f91a7f055707e,"Eindhoven University of Technology, Faculty of Electrical Engineering, SPS-VCA, Eindhoven, Netherlands; ViNotion B.V., Eindhoven, Netherlands; TNO, Den Haag, Netherlands","Van De Wouw, D.W.J.M., Eindhoven University of Technology, Faculty of Electrical Engineering, SPS-VCA, Eindhoven, Netherlands, ViNotion B.V., Eindhoven, Netherlands; Haar, F.B.T., TNO, Den Haag, Netherlands; Dubbelman, G., Eindhoven University of Technology, Faculty of Electrical Engineering, SPS-VCA, Eindhoven, Netherlands; De With, P.H.N., Eindhoven University of Technology, Faculty of Electrical Engineering, SPS-VCA, Eindhoven, Netherlands",change detection; computer vision; counter-IED,Computer vision; Explosives; Explosives detection; Graphical user interfaces; Graphics processing unit; Ground vehicles; Interactive computer systems; Pipeline processing systems; Real time systems; Change detection; counter-IED; Graphical processing unit (GPUs); Improvised explosive devices; Interactive graphical user interface; Pipelined architecture; Spatio-temporal filter; Threedimensional (3-d); Stereo image processing,"Van De Wouw, D.W.J.M.; Eindhoven University of Technology, Netherlands; email: dennisvandewouw@gmail.com",Article,Final,"All Open Access, Green",Scopus,2-s2.0-85069507078,,INTERPOL 2023,Explosives,Explosives
"Liu W., Xu Z., Wang R., Zhang C., Yan Q., Meng Z.",57202941720;55759466900;57307407500;57208416485;57208033318;7201894774;,"Synthesis, Hydrolysis, Reduction and Nitrolysis of Glycoluril-Derived Precursors: Another Attempt toward the Synthesis of Nitramine Explosives",2019,ChemistrySelect,4,12,,3474,3478,,2,10.1002/slct.201900204,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063614043&doi=10.1002%2fslct.201900204&partnerID=40&md5=68dbcba719d00cb2b7c65397a7387c39,"School of Chemistry and Chemical Engineering, Beijing Institute of Technology, 5 South Zhongguancun Street, Beijing, 100081, China","Liu, W., School of Chemistry and Chemical Engineering, Beijing Institute of Technology, 5 South Zhongguancun Street, Beijing, 100081, China; Xu, Z., School of Chemistry and Chemical Engineering, Beijing Institute of Technology, 5 South Zhongguancun Street, Beijing, 100081, China; Wang, R., School of Chemistry and Chemical Engineering, Beijing Institute of Technology, 5 South Zhongguancun Street, Beijing, 100081, China; Zhang, C., School of Chemistry and Chemical Engineering, Beijing Institute of Technology, 5 South Zhongguancun Street, Beijing, 100081, China; Yan, Q., School of Chemistry and Chemical Engineering, Beijing Institute of Technology, 5 South Zhongguancun Street, Beijing, 100081, China; Meng, Z., School of Chemistry and Chemical Engineering, Beijing Institute of Technology, 5 South Zhongguancun Street, Beijing, 100081, China",Bicyclo-HMX; Glycoluril; Hydrolysis; Nitramine Explosives; Nitrolysis,,"Xu, Z.; School of Chemistry and Chemical Engineering, 5 South Zhongguancun Street, China; email: xuzhibin2000@sina.com",Article,Final,,Scopus,2-s2.0-85063614043,,INTERPOL 2023,Explosives,Explosives
Harvey A.,,Detection and Identification of Chemical Warfare Agents and Explosives in Complex Matrices,2019,Detection and Identification of Chemical Warfare Agents and Explosives in Complex Matrices,,,,,,,2,,,,"Harvey, A.",,,,,Final,,Scopus,2-s2.0-85146277792,,INTERPOL 2023,Explosives,Explosives
"Figuli Lucia, Kubikova Zuzana, Ivanco Matus",,Safety Assesment and Blast Protection of Selected Soft Target,2019,Interdisciplinary Description of Complex Systems,17,1-A,,58,66,,2,,,,"Figuli, Lucia; Kubikova, Zuzana; Ivanco, Matus",,,,,Final,,Scopus,2-s2.0-85099726653,,INTERPOL 2023,Explosives,Explosives
"Khan N., Vickers A., Abas N., Kalair A.R.",,Design of an optical terahertz generator,2019,J. Laser Sci. Fund. Theory Anal. Methods,1,3-4,,225,252,,2,,,,"Khan, N.; Vickers, A.; Abas, N.; Kalair, A.R.",,,,,Final,,Scopus,2-s2.0-85146288266,,INTERPOL 2023,Explosives,Explosives
Bell S.,,Explosives and improvised explosive devices,2019,Forensic Science: an Introduction to Scientific and Investigative Techniques,,,,197,211,,2,,,,"Bell, S.",,,,,Final,,Scopus,2-s2.0-85146288131,,INTERPOL 2023,Explosives,Explosives
