Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Dr. Chris Lennard,",,,,,,,,,,,,,,"Manager Operations Support, Forensic & Technical Services, Australian Federal Police, GPO Box 401, Canberra, ACT 2601, Australia",,,,,Personal communication,,,,,,IFSMS 2004,Explosive Scene,Explosives
"Wendy W. Norman,",,,,,,,,,,,,,,Explosives Section Royal Canadian,,,,,Personal communication,,,,,,IFSMS 2004,Explosive Scene,Explosives
"Dr. Frantisek Zrcek,",,,,,,,,,,,,,,"Mounted Police, Forensic Laboratory Services – Ottawa, 1200 Vanier Parkway, PO Box",,,,,Personal communication,,,,,,IFSMS 2004,Explosive Scene,Explosives
"Sean Doyle,",,,,,,,,,,,,,,"Head of Chemistry and Research, Dstl, Fort Halstead, Seveoaks, Kent TN14 7BP, United Kingdom",,,,,Personal communication,,,,,,IFSMS 2004,Explosive Scene,Explosives
Yinon J.,,Field detection and monitoring explosives,2002,Trac-Trend Anal Chem.,21,,,,,,2,,,,"Yinon, J.",,,,Article,Final,,Scopus,2-s2.0-85000457504,,IFSMS 2004,Explosive Scene,Explosives
Yinon J.,,Detection of explosives by electronic noses,2003,Anal. Chem.,75,,,,,,99,,,,"Yinon, J.",,,,Article,Final,,Scopus,2-s2.0-0242648787,,IFSMS 2004,Explosive Scene,Explosives
"Furton K.G., Myers L.J.",7004543580;7202503728;,The scientific foundation and efficacy of the use of canines as chemical detectors for explosives,2001,Talanta,54,3,,487,500,,269,10.1016/S0039-9140(00)00546-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035837513&doi=10.1016%2fS0039-9140%2800%2900546-4&partnerID=40&md5=f1cfc64e9fe7a34ca998aa99838581da,"Department of Chemistry and International Forensic Research Institute, Florida International University, Miami, FL 33199, United States; Department of Anatomy, Physiology and Pharmacology, College of Veterinary Medicine, Auburn University, Auburn, AL 36849, United States","Furton, K.G., Department of Chemistry and International Forensic Research Institute, Florida International University, Miami, FL 33199, United States; Myers, L.J., Department of Anatomy, Physiology and Pharmacology, College of Veterinary Medicine, Auburn University, Auburn, AL 36849, United States",Explosive detector dogs; Explosive vapor detection; Solid phase microextraction,Aromatic compounds; Demodulation; Vapors; Chemical detectors; Explosives; amine; cyclohexanone; explosive; hexanol; article; dog; extraction; nonhuman; odor; pressure; reliability; technique,"Furton, K.G.; Dept. Chem./Int. Forensic Res. Inst., Florida International University, University Park, Miami, FL 33199, United States; email: furtonk@fiu.edu",Article,Final,,Scopus,2-s2.0-0035837513,,IFSMS 2004,Explosive Scene,Explosives
"Furton K.G., Harper R.J., Perr J.M., Almirall J.R.",7004543580;7401530194;6505784854;7004960911;,"Optimization of biological and instrumental detection of explosives and ignitable liquid residues including canines, SPME/ITMS and GC/MSn",2003,Proceedings of SPIE - The International Society for Optical Engineering,5071,,,183,192,,10,10.1117/12.498122,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642556888&doi=10.1117%2f12.498122&partnerID=40&md5=a912d78606b461083d00ed08d9b75a68,"Intl. Forensic Research Institute, Department of Chemistry, Florida International University, University Park, Miami, FL 33199, United States","Furton, K.G., Intl. Forensic Research Institute, Department of Chemistry, Florida International University, University Park, Miami, FL 33199, United States; Harper, R.J., Intl. Forensic Research Institute, Department of Chemistry, Florida International University, University Park, Miami, FL 33199, United States; Perr, J.M., Intl. Forensic Research Institute, Department of Chemistry, Florida International University, University Park, Miami, FL 33199, United States; Almirall, J.R., Intl. Forensic Research Institute, Department of Chemistry, Florida International University, University Park, Miami, FL 33199, United States",Canine Detection; Explosives; GC/MS n; Ignitable Liquid Residue; ITMS; SPME,Adsorption; Fires; Fuels; Gas chromatography; Ignition; Mass spectrometry; Odors; Optimization; Organic compounds; Solvents; Canine detection; Ignitiable liquid residue; Ion trap mobility spectrometry (ITMS); Solid phase microextration (SPME); Explosives,"Furton, K.G.; Intl. Forensic Research Institute, Department of Chemistry, Florida International University, University Park, Miami, FL 33199, United States",Conference Paper,Final,,Scopus,2-s2.0-1642556888,,IFSMS 2004,Explosive Scene,Explosives
Ruiping Z.,,On the explosives detection,2001,"Proceedings of the International Autumn Seminar on Propellants, Explosives and Pyrotechnics",,,,751,755,,,,,,,,,,Conference Paper,,,,,,IFSMS 2004,Explosive Scene,Explosives
Meng X.,,Explosives and narcotic detection technologies,2003,Nuclear Electronics and Detection Technology,23,4,,371,379,,8,,,,"Meng, X.",,,,Article,Final,,Scopus,2-s2.0-57249109439,,IFSMS 2004,Explosive Scene,Explosives
"Gowadia H.A., Settles G.S.",6504736434;7005061575;,The natural sampling of airborne trace signals from explosives concealed upon the human body,2001,Journal of Forensic Sciences,46,6,,1324,1331,,21,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034752645&partnerID=40&md5=657b56b0ec7f3cdef51367a61f994b47,"Dept. of Mechanical Engg., Pennsylvania State University, University Park, PA 16802, United States","Gowadia, H.A., Dept. of Mechanical Engg., Pennsylvania State University, University Park, PA 16802, United States; Settles, G.S., Dept. of Mechanical Engg., Pennsylvania State University, University Park, PA 16802, United States",Aerobiology; Explosive detection; Flow visualization; Forensic science; Heat transfer; Human body; Human thermal plume; Natural sampling; RDX; TNT,explosive; aerospace medicine; article; aviation; clothing; forensic science; heat transfer; priority journal; Air; Body Temperature; Explosions; Humans; Terrorism; Thermography; Triazines; Trinitrotoluene,"Settles, G.S.; Dept. of Mechanical Engg., Pennsylvania State University, University Park, PA 16802, United States; email: gssa@psu.edu",Article,Final,,Scopus,2-s2.0-0034752645,,IFSMS 2004,Explosive Scene,Explosives
"Wu C., Steiner W.E., Tornatore P.S., Matz L.M., Siems W.F., Atkinson D.A., Hill Jr H.H.",7501665409;7102219459;57192233201;7005215437;7102323357;7202372269;7402256448;,"Construction and characterization of a high-flow, high-resolution ion mobility spectrometer for detection of explosives after personnel portal sampling",2002,Talanta,57,1,,123,134,,48,10.1016/S0039-9140(01)00680-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037156639&doi=10.1016%2fS0039-9140%2801%2900680-4&partnerID=40&md5=8c25a4a27d9256d5e90c38cfa80da652,"Department of Chemistry, Washington State University, Pullman, WA 99164-4630, United States; Ion Track Instruments, Wilmington, MA 01887, United States; Chemistry Department, Idaho National Engineering and Environmental Laboratory, Idaho Falls, ID 83401, United States","Wu, C., Ion Track Instruments, Wilmington, MA 01887, United States; Steiner, W.E., Department of Chemistry, Washington State University, Pullman, WA 99164-4630, United States; Tornatore, P.S., Department of Chemistry, Washington State University, Pullman, WA 99164-4630, United States; Matz, L.M., Department of Chemistry, Washington State University, Pullman, WA 99164-4630, United States; Siems, W.F., Department of Chemistry, Washington State University, Pullman, WA 99164-4630, United States; Atkinson, D.A., Chemistry Department, Idaho National Engineering and Environmental Laboratory, Idaho Falls, ID 83401, United States; Hill Jr, H.H., Department of Chemistry, Washington State University, Pullman, WA 99164-4630, United States",High-flow; High-resolution; Ion mobility spectrometry; Personnel portal,Air transportation; Aromatic compounds; Ionization; Optical resolving power; Spectrometers; Airline passenger personnel portals; Explosives; cyclonite; dinitro ortho cresol; explosive; nickel; trinitrotoluene; article; calculation; chemical analysis; ionization; model; personnel; signal detection; spectrometer; spectrometry; technique,"Hill Jr., H.H.; Department of Chemistry, Washington State University, Pullman, WA 99164-4630, United States; email: hhhill@wsu.edu",Article,Final,,Scopus,2-s2.0-0037156639,,IFSMS 2004,Explosive Scene,Explosives
"Bannister W.W., Chen C.-C., Curby W.A., Chen E.B., Damour P.L., Morales A.",,Thermal analysis for detection and identification of explosives and other controlled substances,2002,PatentStorm,,,,,,,2,,,,"Bannister, W.W.; Chen, C.-C.; Curby, W.A.; Chen, E.B.; Damour, P.L.; Morales, A.",,,,Patent,Final,,Scopus,2-s2.0-78649318213,,IFSMS 2004,Explosive Scene,Explosives
"Kuo C., Nagarajan R., Bannister W., Loder R., Furry J., Chen C.",,Detection of concealed explosives and drugs by thermal analysis and thermal profiles of samples with microsensors,2004,US Patent,,,,,,,,,,,,,,,Patent,,,,,,IFSMS 2004,Explosive Scene,Explosives
"Nguyen D.H., Berry S., Geblewicz J.P., Couture G., Huynh P.",,"Chemiluminescent Detection of Explosives, Narcotics, and Other Chemical Substances",2004,US Patent,,,,,,,2,,,,"Nguyen, D.H.; Berry, S.; Geblewicz, J.P.; Couture, G.; Huynh, P.",,,,Patent,Final,,Scopus,2-s2.0-84857779061,,IFSMS 2004,Explosive Scene,Explosives
"Schwartz P., Murray G., Uy O., LeBinh Q., Stott D., Lew A.",,Apparatus and Methods for Detecting Explosives and other Substances,2001,US Patent,,,,,,,,,,,,,,,Patent,,,,,,IFSMS 2004,Explosive Scene,Explosives
"Allen W., Ige L.",,Sampling device with test strip inserted into air aspirated from luggage interior for detection of concealed explosives,2004,US Patent,,,,,,,,,,,,,,,Patent,,,,,,IFSMS 2004,Explosive Scene,Explosives
"Krasnobaev L.Y., Persenkov V.S., Belyakov V.V., Kekukh V.B., Bunker S.N.",,Explosive detection system,2003,U.S. Patent,,,,14,,,1,,,,"Krasnobaev, L.Y.; Persenkov, V.S.; Belyakov, V.V.; Kekukh, V.B.; Bunker, S.N.",,,,Patent,Final,,Scopus,2-s2.0-84882348578,,IFSMS 2004,Explosive Scene,Explosives
"Gartsev N., Semeikin N., Sharshin Y., Pomozov V., Trushkov V., Alekseev N., et al.",,Device for detection of explosives and narcotics,2001,Russian Patent ,,,,,,,,,,,,,,,Patent,,,,,,IFSMS 2004,Explosive Scene,Explosives
"Vorogushin M., Gavrish Y., Sidorov A., Gialkovskii A.",,Method for Detection of Fissionable and Explosive Substances,2001,Russian Patent,,,,,,,,,,,,,,,Patent,,,,,,IFSMS 2004,Explosive Scene,Explosives
"Garbutt, D, Pilon, P, and Lightfoot,",,8th International Symposium on the Analysis and Detection of Explosives,2004,8th International Symposium on the Analysis and Detection of Explosives,,,,,,,,,,,,,,,Conference Proceeding,,,,,,IFSMS 2007,Explosive Scene,Explosives
[No author name available],,"Proceedings of the 4th European Academy of Forensic Science Meeting,",2006,"Proceedings of the 4th European Academy of Forensic Science Meeting,",,,,,,,,,,,,,,,Conference Proceeding,,,,,,IFSMS 2007,Explosive Scene,Explosives
"Beardah, M.",,Dstl customer report DSTL/CR16693 ,2006,Proceedings of the 2nd FINEX Conference,,,,,,,,,www.enfsi.eu.,,,,,,Conference Proceeding,,,,,,IFSMS 2007,Explosive Scene,Explosives
"Beardah, M.",,Proceedings of the 3rd FINEX Conference,2006,"Proceedings of the 3rd FINEX Conference,",,,,,,,,,www.enfsi.eu.,,,,,,Conference Proceeding,,,,,,IFSMS 2007,Explosive Scene,Explosives
"Wakelin, D., Andrews, C., and Doyle, S. FIRMS",,Network Developing Forensic Applications of Stable Isotope Ratio Mass Spectrometry Conference,2005,Network Developing Forensic Applications of Stable Isotope Ratio Mass Spectrometry Conference,,,,,,,,,http://www.forensicisotopes.rdg.ac.uk/conf/proceedings2005/Proceedings2005.pdf,,,,,,Conference Proceeding,,,,,,IFSMS 2007,Explosive Scene,Explosives
Gordon Research Conferences,,,2006,Gordon Research Conferences,,,,,,,,,www.grc.org,,,,,,Website,,,,,,IFSMS 2007,Explosive Scene,Explosives
[No author name available],,,2006,,,,,,,,,,www.explosives-world.co.uk.,,,,,,Website,,,,,,IFSMS 2007,Explosive Scene,Explosives
"X.F.Fu, Y.Zhang, S.H.Shi, F.Gao, D.W.Wen, W.Li, Y.P.Liao, and H.W.Liu,",,"Fragmentation study of hexanitrostilbene by ion trap multiple mass spectrometry and analysis by liquid chromatography/mass spectrometry,",2006,Rapid Communications in Mass Spectrometry,20,,,2906,2914,,,,,,,,,,Article,,,,,,IFSMS 2007,Explosive Scene,Explosives
"De Tata D., Collins P., Campbell N.",12778802400;26032053700;57213952563;,The identification of the emulsifier component of emulsion explosives by liquid chromatography-mass spectrometry,2006,Journal of Forensic Sciences,51,2,,303,307,,6,10.1111/j.1556-4029.2006.00075.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644884685&doi=10.1111%2fj.1556-4029.2006.00075.x&partnerID=40&md5=03bc22e7283dd00638de82652e5ac2c0,"Forensic Science Laboratory, Chemistry Centre (WA), 125 Hay Street, East Perth, WA 6004, Australia; Centre for Forensic Science, University of Western Australia, 35 Stirling Hwy, Crawley, WA 6009, Australia","De Tata, D., Forensic Science Laboratory, Chemistry Centre (WA), 125 Hay Street, East Perth, WA 6004, Australia, Centre for Forensic Science, University of Western Australia, 35 Stirling Hwy, Crawley, WA 6009, Australia; Collins, P., Forensic Science Laboratory, Chemistry Centre (WA), 125 Hay Street, East Perth, WA 6004, Australia; Campbell, N., Forensic Science Laboratory, Chemistry Centre (WA), 125 Hay Street, East Perth, WA 6004, Australia",Emulsifiers; Emulsion explosives; Explosives; Forensic science; Liquid chromatography-mass spectrometry,emulsifying agent; ethanolamine; explosive; hydrocarbon; polyisobutylene succinic anhydride; sorbitol monooleate; unclassified drug; analytic method; article; ballistics; chemical reaction; liquid chromatography; mass spectrometry; priority journal; reaction analysis,"De Tata, D.; Forensic Science Laboratory, Chemistry Centre (WA), 125 Hay Street, East Perth, WA 6004, Australia; email: Ddetata@ccwa.wa.gov.au",Article,Final,,Scopus,2-s2.0-33644884685,,IFSMS 2007,Explosive Scene,Explosives
Yinon J.,,Toxicity and Metabolism of Explosives,1990,CRC Press,1,,,,,,1,,,,"Yinon, J.",,,,Article,Final,,Scopus,2-s2.0-84858267637,,IFSMS 2007,Explosive Scene,Explosives
"Marple R.L., LaCourse W.R.",6602828461;7005948903;,Application of photoassisted electrochemical detection to explosive-containing environmental samples,2005,Analytical Chemistry,77,20,,6709,6714,,25,10.1021/ac050886v,https://www.scopus.com/inward/record.uri?eid=2-s2.0-27144521957&doi=10.1021%2fac050886v&partnerID=40&md5=692c35036883020a865c8fcae22cabfd,"Department of Chemistry and Biochemistry, University of Maryland, Baltimore County, 1000 Hilltop Circle, Baltimore, MD 21250, United States","Marple, R.L., Department of Chemistry and Biochemistry, University of Maryland, Baltimore County, 1000 Hilltop Circle, Baltimore, MD 21250, United States; LaCourse, W.R., Department of Chemistry and Biochemistry, University of Maryland, Baltimore County, 1000 Hilltop Circle, Baltimore, MD 21250, United States",,"Chromophores; Environmental protection; Explosives; Extraction; High performance liquid chromatography; Phase separation; Soils; Nitroaromatic explosives; Photoassisted electrochemical detection (PAED); Photochemical reactors; Solid-phase extraction; Electrochemistry; aromatic nitro compound; explosive; glyceryl trinitrate; ground water; amino acid substitution; article; chromatophore; electrochemical detection; environmental protection; extraction; health hazard; high performance liquid chromatography; sampling; soil analysis; ultrasound; water sampling; Chromatography, High Pressure Liquid; Electrochemistry; Environmental Monitoring; Photochemistry; Sensitivity and Specificity; Soil Pollutants; Spectrophotometry, Ultraviolet; Time Factors; Water Pollutants, Chemical","LaCourse, W.R.; Department of Chemistry and Biochemistry, University of Maryland, Baltimore County, 1000 Hilltop Circle, Baltimore, MD 21250, United States; email: lacourse@umbc.edu",Article,Final,,Scopus,2-s2.0-27144521957,,IFSMS 2007,Explosive Scene,Explosives
